gemini_prediction,orig_gemini_prediction,gpt_prediction,orig_gpt_prediction,label,q_idx,config,strategy,criteria
"CSIRO, badan sains nasional Australia, menamai 164 spesies serangga dan tumbuhan baru.  Beberapa serangga dinamai karakter Marvel, seperti lalat Deadpool (Humorolethalis sergius) karena tanda di punggungnya mirip topeng Deadpool.  Lalat lain dinamai Stan Lee (Daptolestes leei),  serta  Thor (Daptolestes bronteflavus) dan Loki (Daptolestes illusiolautus).  Penamaan ini penting untuk penelitian ilmiah, seperti  pemantauan pemulihan tawon laba-laba pasca kebakaran hutan, yang racunnya berpotensi mengobati Alzheimer dan epilepsi.
","CSIRO, badan sains nasional Australia, menamai 164 spesies serangga dan tumbuhan baru.  Beberapa serangga dinamai karakter Marvel, seperti lalat Deadpool (Humorolethalis sergius) karena tanda di punggungnya mirip topeng Deadpool.  Lalat lain dinamai Stan Lee (Daptolestes leei),  serta  Thor (Daptolestes bronteflavus) dan Loki (Daptolestes illusiolautus).  Penamaan ini penting untuk penelitian ilmiah, seperti  pemantauan pemulihan tawon laba-laba pasca kebakaran hutan, yang racunnya berpotensi mengobati Alzheimer dan epilepsi.
","Turnamen ke seratus ini membuka kesempatan bagi Argentina, runner-up sebelumnya dan sekaligus di Piala Dunia 2014, untuk membalas kekalahan dua tahun lalu sekaligus memenangkan trofi pertama dalam 23 tahun. Di semifinal, Argentina akan menghadapi tuan rumah Amerika Serikat. Pemimpin delapan negara maju menggelar KTT di Camp David, AS. G8 mendukung Yunani tetap menggunakan euro dan berjanji mengambil langkah untuk menggairahkan perekonomian mereka yang terancam oleh krisis utang Eropa. Lionel Messi mencetak gol ke-54 untuk timnas Argentina untuk menyamai rekor Batistuta, tapi dikritik belum bisa membawa timnas jadi juara di turnamen besar. Wacana keluarnya Yunani dari zona euro juga muncul.","Pemimpin delapan negara maju menggelar KTT di Camp David, AS. G8 mendukung Yunani tetap menggunakan euro dan berjanji mengambil langkah untuk menggairahkan perekonomian mereka yang terancam oleh krisis utang Eropa. Wacana keluarnya Yunani dari zona euro juga muncul.","Serangga berbahaya yang rupanya mirip dengan karakter Marvel Deadpool adalah satu dari sejumlah spesies baru yang disebut memiliki ""kekuatan super"" .",101,"{'should_shuffle': False, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 3}}",1,['Relevance']
"Barry Davies, komentator olahraga BBC, terkesan dengan permainan Susi Susanti di final tunggal putri bulutangkis Olimpiade Barcelona.  Davies, ditemani Craig Reddie, pakar bulutangkis, mengomentari pertandingan tersebut.  Reddie sangat antusias karena bulutangkis pertama kali dipertandingkan di Olimpiade.  Susi Susanti tampil dominan dan  membuat Reddie semakin emosional.  Kemenangan Susi Susanti disambut meriah, menandai medali emas Olimpiade pertama bagi Indonesia.
",,"Menteri Luar Negeri AS, Mike Pompeo, mengatakan bahwa ada masa depan yang penuh dengan perdamaian dan kemakmuran bagi rakyat Korea Utara. Pompeo juga mendesak Pyongyang untuk melakukan denuklirisasi dengan cepat dan membutuhkan program ""verifikasi kuat"" oleh AS dan negara-negara lain.",,Komentator BBC Barry Davies yang meliput Olimpiade sejak Olimpiade Meksiko 1968 menceritakan salah satu peristiwa paling berkesan selama 44 tahun meliput Olimpiade adalah Olimpiade Barcelona 1992 ketika Indonesia mendapat emas pertama dalam sejarah lewat Susi Susanti.,102,"{'should_shuffle': False, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': True, 'number': 7}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",0,
"Seorang pria Lebanon ditangkap di bandara Johannesburg, Afrika Selatan, karena menyelundupkan berlian senilai Rp22 miliar.  Ratusan berlian tersebut ditemukan tertelan dalam tubuhnya saat pemindaian keamanan.  Pria tersebut hendak terbang ke Dubai dan diduga bagian dari sindikat penyelundupan.  Penangkapan ini bukan yang pertama, kasus serupa terjadi pada bulan Maret sebelumnya. Afrika Selatan dikenal sebagai produsen berlian terkemuka dunia.
","Seorang pria Lebanon ditangkap di bandara Johannesburg, Afrika Selatan, karena menyelundupkan berlian senilai Rp22 miliar.  Ratusan berlian tersebut ditemukan tertelan dalam tubuhnya saat pemindaian keamanan.  Pria tersebut hendak terbang ke Dubai dan diduga bagian dari sindikat penyelundupan.  Penangkapan ini bukan yang pertama, kasus serupa terjadi pada bulan Maret sebelumnya. Afrika Selatan dikenal sebagai produsen berlian terkemuka dunia.
","partisipasi warga as bursa tenaga kerja turun, meski tingkat anggur turun jadi 7,3%. bank Sentral AS akan timbang potong program stimulus temu bulan september. Departemen Tenaga Kerja juga revisi data tambah lapang kerja pada juli jadi 104.000, angka rendah setahun.","Partisipasi warga AS dalam bursa tenaga kerja turun, meskipun tingkat pengangguran menurun menjadi 7,3%. Departemen Tenaga Kerja juga merevisi data penambahan lapangan kerja pada Juli menjadi 104.000, angka terendah dalam setahun. Bank Sentral AS akan mempertimbangkan pemotongan program stimulus dalam pertemuan bulan September.",Polisi Afrika Selatan menahan seorang lelaki yang menelan 250 berlian dalam upaya untuk menyelundupkannya ke luar negeri.,103,"{'should_shuffle': True, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': True, 'number': 8}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 31}, 'should_replace_conjunctions': {'enabled': True, 'number': 4}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",1,"['Coherence', 'Fluency']"
"Seorang pria 47 tahun ditangkap di pesawat Qatar Airways tujuan Doha-Manchester karena ancaman bom palsu.  Pilot melaporkan ancaman tersebut kepada pihak berwenang, memicu pengerahan polisi bersenjata dan penundaan penerbangan di Bandara Manchester.  Penumpang dievakuasi dengan normal, meskipun beberapa mengaku terguncang oleh insiden tersebut.  Jet tempur Typhoon RAF dikerahkan sebagai tindakan pencegahan.  Qatar Airways mengkonfirmasi ancaman tersebut dan kerjasama mereka dengan otoritas Inggris.
","Seorang pria 47 tahun ditangkap di pesawat Qatar Airways tujuan Doha-Manchester karena ancaman bom palsu.  Pilot melaporkan ancaman tersebut kepada pihak berwenang, memicu pengerahan polisi bersenjata dan penundaan penerbangan di Bandara Manchester.  Penumpang dievakuasi dengan normal, meskipun beberapa mengaku terguncang oleh insiden tersebut.  Jet tempur Typhoon RAF dikerahkan sebagai tindakan pencegahan.  Qatar Airways mengkonfirmasi ancaman tersebut dan kerjasama mereka dengan otoritas Inggris.
","Ethan Lindenberger, seorang remaja, mendapatkan lima kali vaksin setelah mencapai usia 18 tahun. ""Kelompok ini menggunakan apartemen di Kairo dan Kamis malam, polisi menggrebek apartemen, tempat mereka menemukan sejumlah bom kasar,"" seperti pernyataan Kementrian Dalam Negeri dalam halaman Facebook. Ibunya melarangnya untuk divaksin, tetapi Ethan yakin bahwa vaksinasi adalah pilihan terbaik. Dia meminta maaf kepada ibunya atas komentarnya yang negatif di media sosial. Ada perbedaan batas usia di AS yang memungkinkan anak di bawah umur untuk mendapatkan vaksinasi tanpa izin orang tua.","Ethan Lindenberger, seorang remaja, mendapatkan lima kali vaksin setelah mencapai usia 18 tahun. Ibunya melarangnya untuk divaksin, tetapi Ethan yakin bahwa vaksinasi adalah pilihan terbaik. Dia meminta maaf kepada ibunya atas komentarnya yang negatif di media sosial. Ada perbedaan batas usia di AS yang memungkinkan anak di bawah umur untuk mendapatkan vaksinasi tanpa izin orang tua.","Seorang lelaki ditangkap dengan tuduhan melontarkan ancaman bom yang ternyata tipuan, yang berakibat diluncurkannya sebuah jet militer untuk mengarahkan pendaratan pesawat penumpang Qatar Airways di bandara Manchester.",104,"{'should_shuffle': False, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': True, 'number': 8}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 1}}",1,"['Relevance', 'Consistency']"
"Sri Lanka kesulitan membeli minyak dari Iran, yang memasok 92% kebutuhan minyaknya, akibat sanksi AS.  Negara itu kini mencari alternatif dari Irak karena kualitas minyak yang mirip dan dapat diproses di dalam negeri.  Menteri Luar Negeri Sri Lanka, Karunatillaka Amunugama, menyatakan rencana pembelian minyak Irak sedang difinalisasi.  Sebelumnya, Sri Lanka juga mempertimbangkan Arab Saudi dan Oman sebagai pemasok alternatif.  Sanksi AS terbaru menargetkan sektor energi, pelayaran, dan pelabuhan Iran karena kekhawatiran program nuklirnya.
",,Timnas sepak bola Indonesia dilarang tampil di ajang internasional oleh FIFA. Pengamat sepak bola mengkhawatirkan peringkat timnas Indonesia akan turun dan sulit untuk menggelar uji coba dengan negara lain. Kementerian Pemuda dan olahraga meminta masyarakat tidak meratapi sanksi FIFA tersebut. Kemenpora akan membekukan kepengurusan PSSI yang lama dan membentuk pengurus sementara untuk menggelar kongres dan memilih pengurus PSSI yang baru.,,"Sri Lanka akan membeli minyak dari Irak setelah Amerika Serikat memberlakukan sanksi baru terhadap Iran, negara pemasok utama bagi Sri Lanka.",105,"{'should_shuffle': False, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 2}}",0,
"Jenazah Sumarti Ningsih disalatkan warga sebelum dimakamkan di TPU Kebanaran.  Suasana haru mengiringi pemberangkatan jenazah dari rumah duka.  Upacara adat brobosan, di mana anak Sumarti melewati bawah peti jenazah, juga dilaksanakan.  Ratusan warga dan kerabat mengantar jenazah dan mendoakannya di sepanjang jalan. Pemerintah, melalui sambutan Kepala Dinas Sosial Tenaga Kerja dan Transmigrasi Cilacap,  mendesak penuntasan kasus pidana yang diduga melibatkan Rurik Jutting.
",,Louise mengalami kesulitan mencari kontrasepsi yang tepat dan pemotongan anggaran kesehatan publik di Inggris telah mempengaruhi layanan kontrasepsi. Pandemi juga dapat meningkatkan jumlah kehamilan yang tidak diinginkan. Kelompok Parlemen Semua Partai (APPG) mengusulkan pembentukan badan komisioner untuk meningkatkan akuntabilitas dan pengembangan layanan kontrasepsi digital.,,"Jenazah Sumarti Ningsih, salah satu korban pembunuhan di Hongkong, dikuburkan di tempat pemakaman umum (TPU) Dusun Kebanaran, Desa Gandrungmangu, Kecamatan Gandrungmangu, Cilacap, Jawa Tengah, Rabu (12/11).",107,"{'should_shuffle': True, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': True, 'number': 3}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 1}}",0,
"Tahun 2019 diawali dengan penemuan kotak hitam pesawat Lion Air JT-610.  Pemilu dan Pilpres 2019 dimenangkan oleh Joko Widodo-Ma'ruf Amin.  Indonesia berduka atas wafatnya Ani Yudhoyono dan BJ Habibie.  Kerusuhan pascapemilu, kerusuhan Papua, dan demonstrasi RUU mewarnai tahun tersebut.  Namun, ada pula kabar gembira seperti pengoperasian MRT dan LRT Jakarta, serta prestasi Indonesia di SEA Games 2019.
","Tahun 2019 diawali dengan penemuan kotak hitam pesawat Lion Air JT-610.  Pemilu dan Pilpres 2019 dimenangkan oleh Joko Widodo-Ma'ruf Amin.  Indonesia berduka atas wafatnya Ani Yudhoyono dan BJ Habibie.  Kerusuhan pascapemilu, kerusuhan Papua, dan demonstrasi RUU mewarnai tahun tersebut.  Namun, ada pula kabar gembira seperti pengoperasian MRT dan LRT Jakarta, serta prestasi Indonesia di SEA Games 2019.
",Agen Hoskins mengatakan dia meninggal hari Selasa 29 April di rumah sakit dikelilingi keluarganya. Midland' s butuh lebih banyak sukarelawan supaya mengantarkan ASI kepada bayi sakit selagi prematur hospital's birmingham women. Kelompok ini diri 25 kendara motor sukarelawan sebelumnya antar darah perlu medis cara gratis. Agen Hoskins mengatakan dia meninggal hari Selasa 29 April di rumah sakit dikelilingi keluarganya. asi para donor guna pada saat selamat hidup bayi ini.,Midland Freewheelers membutuhkan lebih banyak sukarelawan untuk mengantarkan ASI kepada bayi-bayi sakit atau prematur di Birmingham Women's Hospital. Kelompok ini terdiri dari 25 pengendara motor sukarelawan yang sebelumnya mengantar darah dan keperluan medis secara gratis. ASI dari para donor digunakan untuk menyelamatkan kehidupan bayi-bayi ini.,"Berbagai peristiwa yang terjadi sepanjang 2019, mulai dari pemilu sampai kerusuhan menentang UU revisi KPK dan dibukanya layanan kereta bawah tanah, MRT di Jakarta.",108,"{'should_shuffle': False, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': True, 'number': 9}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 30}, 'should_replace_conjunctions': {'enabled': True, 'number': 5}, 'should_replace_ner': {'enabled': True, 'number': 8}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 2}}",1,"['Coherence', 'Consistency', 'Relevance']"
"John Kelly menggantikan Reince Priebus sebagai Kepala Staf Gedung Putih.  Pergantian ini diumumkan Trump melalui Twitter setelah perseteruan antara Priebus dan Direktur Komunikasi Anthony Scaramucci. Priebus mengaku mengundurkan diri atas permintaan Trump yang menginginkan arah baru. Scaramucci sebelumnya menyerang Priebus dengan tuduhan  ""pembocor"" informasi.  Trump memuji Kelly sebagai ""orang Amerika yang hebat"" dan ""pemimpin yang hebat,"" sementara juga berterima kasih kepada Priebus atas pengabdiannya.
","John Kelly menggantikan Reince Priebus sebagai Kepala Staf Gedung Putih.  Pergantian ini diumumkan Trump melalui Twitter setelah perseteruan antara Priebus dan Direktur Komunikasi Anthony Scaramucci. Priebus mengaku mengundurkan diri atas permintaan Trump yang menginginkan arah baru. Scaramucci sebelumnya menyerang Priebus dengan tuduhan  ""pembocor"" informasi.  Trump memuji Kelly sebagai ""orang Amerika yang hebat"" dan ""pemimpin yang hebat,"" sementara juga berterima kasih kepada Priebus atas pengabdiannya.
","Dua distributor makanan terbesar di Selandia Baru juga telah menghentikan impor stroberi dari Australia. Lebih dari 100 laporan tentang penemuan jarum di dalam stroberi di Australia telah menyebabkan jaringan supermarket Countdown menarik semua kemasan stroberi merek Choice dari peredaran. Di sisi lain, istri Hicks mengatakan bahwa aksi suaminya dipicu oleh cekcok mengenai masalah parkir, alih-alih agama. Para petani stroberi mengalami kerugian besar karena permintaan anjlok dan harga stroberi turun di seluruh Australia. Pemerintah Queensland menawarkan hadiah bagi siapa saja yang bisa mengungkap pihak yang berada di balik kasus ini.",Lebih dari 100 laporan tentang penemuan jarum di dalam stroberi di Australia telah menyebabkan jaringan supermarket Countdown menarik semua kemasan stroberi merek Choice dari peredaran. Dua distributor makanan terbesar di Selandia Baru juga telah menghentikan impor stroberi dari Australia. Para petani stroberi mengalami kerugian besar karena permintaan anjlok dan harga stroberi turun di seluruh Australia. Pemerintah Queensland menawarkan hadiah bagi siapa saja yang bisa mengungkap pihak yang berada di balik kasus ini.,"Presiden Donald Trump telah menunjuk Jenderal John Kelly, yang saat ini memimpin Departemen Keamanan Dalam Negeri, sebagai kepala staf Gedung Putih yang baru.",109,"{'should_shuffle': True, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 1}}",1,"['Relevance', 'Fluency']"
"Maria Sharapova berhasil melaju ke semifinal Prancis Terbuka setelah mengalahkan Jelena Jankovic.  Meskipun sempat kalah telak 0-6 di set pertama, Sharapova bangkit dan memenangkan dua set berikutnya.  Kemenangan ini membawanya selangkah lebih dekat untuk mempertahankan gelar juara.  Di semifinal, Sharapova akan berhadapan dengan Victoria Azarenka.  Azarenka sendiri lolos ke semifinal setelah mengalahkan Maria Kirilenko.
",,Fitry Pakiding dan Melvin Gumal menerima Penghargaan Whitley atas usaha mereka dalam konservasi penyu belimbing dan orang utan di Papua Barat dan Sarawak. Mereka berharap penghargaan ini akan meningkatkan upaya konservasi yang mereka lakukan.,,"Juara bertahan tunggal putri Prancis Terbuka, Maria Sharapova, melaju ke semifinal setelah mengalahkan Jelena Jankovic dengan angka, 0-6, 6-4, dan 6-3.",110,"{'should_shuffle': False, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 2}}",0,
"Transfer David de Gea dari Manchester United ke Real Madrid gagal karena masalah dokumen.  Spanyol menuduh MU terlambat mengirim dokumen, sementara MU mengklaim punya bukti telah mengirim tepat waktu.  Kesepakatan awal melibatkan pertukaran De Gea dengan Keylor Navas.  Kedua klub saling menyalahkan atas kegagalan transfer ini.  Belum jelas apakah Real Madrid akan mengajukan permohonan ke FIFA.
","Transfer David de Gea dari Manchester United ke Real Madrid gagal karena masalah dokumen.  Spanyol menuduh MU terlambat mengirim dokumen, sementara MU mengklaim punya bukti telah mengirim tepat waktu.  Kesepakatan awal melibatkan pertukaran De Gea dengan Keylor Navas.  Kedua klub saling menyalahkan atas kegagalan transfer ini.  Belum jelas apakah Real Madrid akan mengajukan permohonan ke FIFA.
","Lalat Deadpool baru, Black Widow, Stan Lee, dan Loki adalah beberapa spesies serangga yang baru ditemukan dan dinamai berdasarkan karakter Marvel. Penamaan ini penting untuk penelitian dan pemahaman lebih lanjut tentang keanekaragaman hayati.","Lalat Deadpool baru, Black Widow, Stan Lee, dan Loki adalah beberapa spesies serangga yang baru ditemukan dan dinamai berdasarkan karakter Marvel. Penamaan ini penting untuk penelitian dan pemahaman lebih lanjut tentang keanekaragaman hayati.","Kesepakatan perpindahan kiper Manchester United, David de Gea ke Real Madrid ambruk karena keterlambatan pengiriman dokumen yang diperlukan.",112,"{'should_shuffle': False, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': True, 'number': 7}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",1,['Consistency']
"Hilangnya pesawat Malaysia Airlines MH370 mendorong upaya peningkatan keselamatan penerbangan internasional.  EASA mengusulkan perpanjangan masa aktif  'ping' peralatan pelacak bawah laut dari 30 menjadi 90 hari.  Usulan lain meliputi frekuensi 'ping' baru dan peningkatan durasi rekaman percakapan kokpit menjadi 20 jam.  Tujuannya adalah untuk memudahkan pencarian pesawat jika terjadi kecelakaan di laut.  Pencarian MH370 yang hilang dalam perjalanan dari Kuala Lumpur ke Beijing, masih dipimpin Australia dan diperkirakan membutuhkan waktu lama.
",,"Afsel, produsen berlian terbaik dunia, menangkap seorang lelaki yang menyelundupkan berlian senilai US$2,3 juta di bandara Johannesburg. Lelaki tersebut berasal dari Lebanon dan akan menuju ke Dubai. Otoritas meyakini dia merupakan bagian dari lingkaran penyelundup.",,Pengawas penerbangan Eropa mengumumpkan usulan baru untuk membuat kotak hitam dari pesawat yang hilang lebih mudah ditemukan.,114,"{'should_shuffle': False, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': True, 'number': 8}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 3}}",0,
"Seorang perempuan Hong Kong terekam kamera memaki pekerja migran Filipina di tempat umum.  Perempuan itu berteriak menyuruh pekerja tersebut pulang ke Filipina dan menyebutnya pembantu.  Kejadian ini viral di media sosial dan menuai banyak kecaman.  Insiden ini menunjukkan perlakuan buruk dan kekerasan verbal yang umum dialami pekerja migran di Hong Kong.  Para pekerja migran seringkali tidak berdaya dan memilih untuk meminta maaf daripada melawan karena takut dipecat.
",,Polisi menangkap penumpang yang mengancam bom palsu di pesawat Qatar Airways tujuan Doha-Manchester. Pesawat tertunda selama 25 menit dan bandara Manchester kembali beroperasi normal. Penumpang lain merasa terguncang dengan kejadian tersebut. Pesawat Manchester United tidak terpengaruh dan mendarat sesuai jadwal.,,"Makian 'kamu hanya pembantu' dan banyak cacian lain di Hong Kong sering dihadapi para pekerja migran termasuk dari Indonesia dan hanya dihadapi dengan ""tak berdaya.""",115,"{'should_shuffle': False, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': True, 'number': 12}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 47}, 'should_replace_conjunctions': {'enabled': True, 'number': 5}, 'should_replace_ner': {'enabled': True, 'number': 8}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",0,
"Presiden Jokowi menegaskan netralitasnya dalam Pilkada 2017 saat menerima pengurus Muhammadiyah di Istana Merdeka.  Jokowi akan meminta pandangan Mahkamah Agung terkait status hukum Ahok untuk mencari solusi atas perbedaan tafsir.  Pertemuan tersebut juga membahas rencana pembukaan Sidang Tanwir Muhammadiyah di Ambon yang akan dihadiri Presiden.  Muhammadiyah sebelumnya menyatakan keyakinannya atas penetapan tersangka Ahok berdasarkan hukum yang adil.  Pilkada serentak akan digelar di 101 daerah, termasuk DKI Jakarta.
","Presiden Jokowi menegaskan netralitasnya dalam Pilkada 2017 saat menerima pengurus Muhammadiyah di Istana Merdeka.  Jokowi akan meminta pandangan Mahkamah Agung terkait status hukum Ahok untuk mencari solusi atas perbedaan tafsir.  Pertemuan tersebut juga membahas rencana pembukaan Sidang Tanwir Muhammadiyah di Ambon yang akan dihadiri Presiden.  Muhammadiyah sebelumnya menyatakan keyakinannya atas penetapan tersangka Ahok berdasarkan hukum yang adil.  Pilkada serentak akan digelar di 101 daerah, termasuk DKI Jakarta.
",Sebelumnya ia disebut-sebut sebagai calon kuat presiden FIFA sampai pekan lalu ketika ia diskors selama 90 hari dalam kapasitasnya sebagai wakil presiden FIFA. Skors diberlakukan terkait tuduhan bahwa Platini menerima pembayaran sekitar US$2 juta dari Blatter tahun 2011 untuk jasa konsultasi yang dilakukan setahun sebelumnya. sri lanka cari sumber alternatif meskipun beli minyak as telah sulit beli dari as. piranok minyak as dari as khawatir tidak stabil telah ada sanksi ekonomi dari iran. mereka sedang rencana beli minyak as dari irak mirip selama minyak as as.,Sri Lanka mencari sumber alternatif untuk membeli minyak setelah kesulitan membeli dari Iran. Mereka sedang merencanakan pembelian minyak dari Irak yang mirip dengan minyak Iran. Pasokan minyak dari Iran dikhawatirkan tidak stabil setelah adanya sanksi ekonomi dari AS.,Presiden Joko Widodo menegaskan netralitas dirinya dalam gelaran pilkada serentak yang akan berlangsung Rabu 15 Februari.,116,"{'should_shuffle': True, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': True, 'number': 11}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 40}, 'should_replace_conjunctions': {'enabled': True, 'number': 5}, 'should_replace_ner': {'enabled': True, 'number': 4}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 2}}",1,"['Coherence', 'Fluency', 'Relevance', 'Consistency']"
