q_idx,label,gpt_prediction,gemini_prediction
249,El fútbol sudamericano ha dado los dos más grandes jugadores que hayan pisado el planeta Tierra.,"Messi, Pelé, Maradona y otros grandes futbolistas no han podido ganar la Copa América. Aunque Messi aún tiene opciones, no fue incluido en la selección de los mejores jugadores sudamericanos que no ganaron el torneo.","Varios grandes futbolistas, incluidos Pelé, Maradona y Messi, no han ganado la Copa América, el campeonato de fútbol de Sudamérica. Messi todavía tiene la oportunidad de ganar la copa, pero el tiempo se le acaba."
212,"El director ejecutivo de Apple, Tim Cook, reveló que es homosexual en un artículo que se acaba de publicar en el semanario de negocios de la compañía de información financiera Bloomberg.","El CEO de Apple, Tim Cook, reveló públicamente su orientación sexual para ayudar a otras personas y promover la aceptación. También criticó a Alabama por su falta de protección de los derechos de homosexuales y transexuales.","Tim Cook, director ejecutivo de Apple, anunció públicamente su homosexualidad para apoyar a otros, reconociendo los desafíos que enfrentan las minorías. Cree que hacerlo puede ayudar a las personas a aceptarse a sí mismas y promover la igualdad."
289,Esta semana los jugadores del Manchester United Paul Pogba y Jesse Lingard celebraron el tercer gol de su equipo en la victoria 4-1 frente al Fernebahce por la Europa League de una forma bastante particular.,"El texto habla sobre diferentes celebraciones de goles en el fútbol, desde la danza de la bandera de Roger Milla en Italia 90 hasta la selfie imaginaria de la selección noruega en el Mundial femenino de Canadá 2015. También menciona otras celebraciones como el ""baile del perrito"" de Finidi George y el gesto de Juan Román Riquelme hacia los directivos de Boca Juniors.","Las celebraciones de goles en el fútbol son diversas y creativas. Algunas incluyen bailes icónicos como la ""danza de la bandera"" de Roger Milla, el ""baile del perrito"" de Finidi George o el ""Ras Tas Tas"" de Colombia en el Mundial de 2014. También hay celebraciones únicas como la ""acostada"" de Brian Laudrup, el ""Topo Gigio"" de Juan Román Riquelme o la ""silla del dentista"" de Paul Gascoigne. Incluso, la selección femenina noruega celebró un gol con una ""selfie"" en el Mundial de 2015."
321,"Cleveland es, a partir de este lunes y hasta el próximo jueves, el epicentro, la zona cero de la contienda política estadounidense.","La Convención Republicana está a punto de oficializar la nominación presidencial de Trump, aunque algunos delegados latinos no estaban inicialmente a favor de él. A pesar de no estar completamente de acuerdo con su retórica y acusaciones de racismo, prefieren a Trump sobre Hillary Clinton. Algunos latinos en la frontera con México apoyan a Trump debido a la falta de control en la frontera. Los delegados latinos también expresan lealtad al partido republicano y consideran que Clinton no puede contar con el voto de jóvenes educados y miembros de minorías étnicas.","La Convención Republicana oficializará la nominación presidencial de Trump, que se aseguró con las primarias. Algunos delegados latinos apoyan a Trump a pesar de sus comentarios antihispanos, creyendo que es mejor que Clinton. La esperanza de Trump depende de convencer a moderados indecisos como los delegados latinos de Florida, que están divididos entre Trump y Clinton."
235,La Corte Suprema de Australia declaró que el envío de solicitantes de asilo a Papúa Nueva Guinea para que sean procesados no viola la Constitución.,Un solicitante de asilo iraní demanda la política de inmigración australiana que envía a los solicitantes a Papúa Nueva Guinea. La política ha sido criticada por grupos de derechos humanos pero cuenta con el apoyo de la mayoría de los partidos políticos en Australia. El número de solicitantes de asilo que intentan llegar a Australia en botes ha disminuido en los últimos años.,Política migratoria australiana: Solicitante asilo demanda política de enviarlos a Papúa Nueva Guinea para procesamiento de solicitudes.
409,"Su música llegó a sonar en discotecas de todo el mundo: desde Suecia, su país natal, hasta China.","El DJ Avicii, conocido como Tim Bergling, falleció a los 28 años en Omán. Comenzó su carrera musical a temprana edad y se convirtió en un reconocido nombre de la música electrónica. Algunas de sus canciones más populares incluyen ""Hey Brother"", ""Wake Me Up"", ""Levels"" y ""Waiting for Love"". Su última colaboración fue con el cantante sueco Sandro Cavazza en la canción ""Without You"".","Tim Bergling, conocido como Avicii, reconocido DJ de música electrónica, falleció a los 28 años por razones desconocidas. Se destacó por éxitos como ""Hey Brother"", ""Wake Me Up"", ""Levels"" y ""Waiting for Love""."
410,La Fiscalía de El Salvador presentó este lunes un recurso de apelación contra el arresto domiciliario del expresidente Francisco Flores.,"El fiscal y el presidente de El Salvador cuestionan la decisión del juez de conceder casa por cárcel al expresidente Francisco Flores, ya que consideran que no se siguieron los procedimientos adecuados y no hay pruebas de que esté enfermo. Flores se presentó voluntariamente ante el juzgado y está acusado de malversación de fondos y enriquecimiento ilícito. También se le acusa de desobediencia por no comparecer ante una comisión investigadora.","El fiscal critica al juez por otorgar arresto domiciliario a Flores sin justificación médica ni seguir el debido proceso. El presidente cuestiona la decisión y exige una explicación. Flores se entregó voluntariamente tras ser acusado de malversación de fondos, enriquecimiento ilícito y desobediencia."
416,"Hay hoteles que cobran por el acceso a WiFi hasta US$20 el día, una cifra que para muchos es, al menos, exagerada.","El texto habla sobre el costo del WiFi en los hoteles y las diferentes políticas que tienen en cuanto a su cobro. Menciona que algunos hoteles cobran por el WiFi, especialmente los de lujo, mientras que otros lo ofrecen de forma gratuita. También se menciona que algunos hoteles cobran por cada dispositivo conectado y que el costo varía según la región y el mercado. Se espera que en el futuro la conexión básica a internet sea gratuita, mientras que la conexión más potente tenga un costo.","Los hoteles suelen cobrar por el WiFi, pero algunos ofrecen acceso gratuito a miembros de programas de fidelidad. Los costos de infraestructura y la disposición de los huéspedes a pagar son factores en el precio. Los hoteles están adaptándose a las expectativas de los huéspedes, con algunos ofreciendo WiFi básico gratis y cobrando por velocidades más altas."
425,"La presidenta de Brasil, Dilma Rousseff, sufrió este jueves un malestar después del segundo debate con el candidato rival a la presidencia, Aécio Neves, que la obligó a interrumpir una entrevista en vivo.","El segundo debate entre los candidatos fue tenso, intercambiaron acusaciones de corrupción y nepotismo. A Rousseff le bajó la presión durante una entrevista, pero continuó después de beber agua. Quedan dos debates más antes de la segunda vuelta el 26 de octubre. En la primera vuelta, Rousseff obtuvo el 41,58% de los votos y Neves el 33,82%.","En el tenso segundo debate presidencial de Brasil, los candidatos Rousseff y Neves intercambiaron acusaciones de corrupción, mentiras y nepotismo. El debate fue tan intenso que Rousseff sufrió una bajada de presión. Tres debates más están programados antes de la segunda vuelta el 26 de octubre."
426,La guardia costera de Italia coordina una operación para rescatar un barco mercante con 450 migrantes a bordo que se encuentra a la deriva en las costas del sureste del país.,"El buque Ezadeen, sin tripulación, se ha detenido en medio del mar debido a un apagón. Las malas condiciones climáticas dificultan el rescate. Se ha enviado un helicóptero de la Fuerza Aérea italiana y la guardia costera de Islandia está asistiendo en la operación. Este incidente ocurre después de la interceptación de otro carguero con migrantes y el desastre del ferry Norman Atlantic.","El buque Ezadeen, varado en el mar debido a un apagón, está siendo rescatado por un helicóptero italiano y la guardia costera islandesa. El rescate se complica por el mal tiempo."
428,"El papa Francisco anunció la creación de una Secretaría de Economía que se ocupará de gestionar todas las actividades económicas y administrativas de la Santa Sede, informó la oficina de prensa del Vaticano en un comunicado.","El Papa prometió erradicar la corrupción en el Vaticano y su banca. Se formará un nuevo organismo, el Consejo para la economía, compuesto por 15 miembros, que se encargará de supervisar las actividades económicas de la Santa Sede. También se creará una nueva oficina de auditoría con amplios poderes de investigación. El nuevo Consejo reemplazará a la comisión G-15.",El Papa crea un nuevo Consejo de Economía y una oficina de auditoría para combatir la corrupción en el Vaticano.
429,"El rey Juan Carlos I de España anunció el lunes su decisión de abdicar en favor de su hijo, el príncipe Felipe.",El rey de España abdicará en favor de su hijo Felipe de Borbón. Se llevará a cabo un proceso de sucesión que incluye la aprobación de una Ley Orgánica y la convocatoria de una reunión conjunta del Congreso y el Senado para proclamar y juramentar al nuevo rey. La infanta Leonor pasará a ser princesa de Asturias y heredera al trono.,"El rey Juan Carlos I de España abdicará a favor de su hijo Felipe, quien se convertirá en rey sin ""vacío de poder"". El proceso legal implica la aprobación de una ley orgánica por el Consejo de Ministros, el refrendo del presidente del gobierno y la lectura de la aceptación de la abdicación por las Cortes Generales. La sucesión se producirá en el momento de la abdicación. La infanta Leonor se convertirá en princesa de Asturias (heredera al trono), pero si nace un hijo varón de Felipe, este pasaría a ser el heredero."
430,Es considerado como un club exclusivo que reúne a los países de mayor desarrollo en el mundo. Y este viernes Costa Rica se convirtió en el primer estado de América Central al que le abren sus puertas.,"Costa Rica ha sido invitada a unirse a la Organización para la Cooperación y el Desarrollo Económico (OCDE) como miembro pleno. Después de un largo proceso de cinco años, Costa Rica ha cumplido con los estándares y buenas prácticas institucionales requeridos por la OCDE. Como miembro, el país podrá participar en comités y grupos de trabajo para abordar desafíos sociales, medioambientales y económicos, así como desarrollar estándares de políticas públicas. Costa Rica se convierte en el cuarto país de América Latina en unirse a la OCDE, después de México, Chile y Colombia.","Costa Rica fue invitada a unirse a la OCDE, convirtiéndose en el cuarto país latinoamericano en formar parte de la organización. Tras un proceso de cinco años, Costa Rica cumplió con los estándares de la OCDE y podrá participar en comités que abordan desafíos sociales, ambientales y económicos globales."
432,"En los más de 130 años desde que se jugó el primer derbi entre el Celtic y el Rangers, sólo ha habido un día en el que los aficionados de los dos gigantes del fútbol escocés se unieron en un sólo sentimiento.","Hace 30 años, Maurice Johnston, exjugador del Celtic, fichó por el Rangers, rompiendo la tradición de no fichar jugadores católicos. A pesar de generar rechazo, Johnston se convirtió en ídolo del Rangers y anotó un gol decisivo en el derbi contra el Celtic. Su fichaje abrió la puerta a más jugadores católicos en el equipo.","Maurice Johnston, considerado un ídolo católico del Celtic, se convierte en el primer jugador católico en fichar por el rival protestante Rangers, lo que provoca un rechazo masivo por parte de ambas aficiones."
435,"Su nombre no es tan conocido como el de Steve Jobs o Bill Gates, pero Michael Dertouzos fue ""un ícono en el mundo tecnológico"".","Michael Dertouzos, científico informático y director del Laboratorio de Ciencias Computacionales e Inteligencia Artificial del MIT, fue considerado el científico informático más influyente del mundo. Predijo la presencia de computadoras personales en los hogares y habló de la importancia de la tecnología en mejorar la vida de las personas. Fue reconocido como un pionero de la tecnología y un defensor de unir la tecnología con el humanismo. Falleció en 2001, pero su legado perdura.","Michael Dertouzos (1936-2001), considerado el informático más influyente del mundo, predijo la llegada de internet y la importancia de la tecnología para mejorar la vida humana. Creía que la tecnología y el humanismo debían unirse para lograr una cuarta revolución centrada en el entendimiento y bienestar de las personas."
439,Es una experiencia frustrante y uno de los errores informáticos más temidos por los usuarios de Windows.,"Un parche de seguridad de Windows ha causado problemas de ""pantallazos azules"" en computadoras de todo el mundo. El error puede resultar en reinicios en bucle. Microsoft está trabajando en una nueva actualización para solucionar el problema y recomienda no instalar el parche de seguridad hasta que se resuelva. Este no es el primer incidente de actualizaciones problemáticas en Windows 10.","El parche de seguridad KB4041676 de Windows 10 causa un error de ""pantalla azul de la muerte"" y reinicios en bucle en ordenadores y otros dispositivos con Windows. Microsoft recomienda reiniciar el equipo de forma segura y borrar la caché, o evitar instalar el parche hasta que se resuelva el problema."
440,"El líder norcoreano, Kim Jong-un, habría asegurado durante una aparición pública en Pyongyang que su país ""posee una bomba de hidrógeno"".","El líder norcoreano, Kim Jong-un, afirmó que su país está listo para detonar de forma independiente una bomba de hidrógeno y una bomba atómica, lo cual sería un avance significativo en su capacidad nuclear. Sin embargo, estas afirmaciones no han sido verificadas de manera independiente y varios expertos en seguridad dudan de su veracidad. Algunos consideran que estas declaraciones son una forma de llamar la atención sobre la autonomía del país. Aunque es difícil de creer, los expertos se muestran preocupados por las ambiciones de Corea del Norte.","Corea del Norte afirma que puede detonar de forma independiente bombas de hidrógeno y atómicas, pero los expertos dudan de estas afirmaciones. El anuncio sugiere un avance en la capacidad nuclear del país, pero aún no ha sido verificado. Corea del Norte ha realizado previamente afirmaciones similares, que se consideran una ""llamada de atención"" para afirmar su autonomía."
451,"Todos hemos incurrido ocasionalmente en excesos al comer y muchos tenemos malos recuerdos, grabados en la mente, por haber consumido algunas ostras o canapés de camarones en mal estado.","El texto habla sobre alimentos comunes que pueden ser peligrosos para la salud si no se consumen de manera adecuada. Se mencionan casos de intoxicación por hojas de ruibarbo, papas verdes y bayas de saúco. Se destaca la importancia de la preparación y cocción adecuada de los alimentos para evitar consecuencias fatales.","Mientras que los tallos de ruibarbo son comestibles, sus hojas contienen ácido oxálico tóxico. El almacenamiento bajo luz solar hace que las papas se vuelvan verdes y produzcan solanina, una toxina que puede causar problemas gastrointestinales y nerviosos. Las bayas de saúco sin cocer contienen cianuro y sus hojas deben evitarse. A pesar de estos peligros, las medidas modernas de seguridad alimentaria minimizan los riesgos."
455,Llegó la hora que llega cada cuatro años y frente a la cual sólo puedo actuar de una manera: aguantar.,"El texto habla sobre la aversión del autor hacia el fútbol y su incomodidad durante el evento deportivo. Aunque reconoce la importancia y emoción del torneo, no puede disfrutar de los partidos y prefiere mantenerse al margen. Sin embargo, otros compañeros de la redacción se ofrecen a cubrir el evento para aquellos que no son fanáticos del fútbol.","La autora no es aficionada al fútbol y teme el mes de partidos del Mundial de Brasil, ya que su ambiente lo invadirá todo en el trabajo y en casa."
457,"Al menos 23 personas, entre ellas varios niños, murieron este domingo luego de que una serie de tornados golpearon localidades del estado de Alabama, en el sur de Estados Unidos.","Residentes en Alabama y Georgia sufrieron los efectos de tornados, con varias víctimas y daños catastróficos. Las labores de rescate continúan y se teme que el número de víctimas aumente. Se han registrado cortes de electricidad y las escuelas en el condado Lee estarán cerradas.","Múltiples tornados azotaron Alabama y Georgia, causando daños catastróficos y numerosas víctimas. Los esfuerzos de rescate están en marcha, pero se teme que el número de fallecidos aumente. La gobernadora de Alabama lamentó las pérdidas y pidió precaución."
484,La memoria humana es compleja y los científicos todavía están estudiando y entendiendo mejor cómo funciona.,"El texto habla sobre la importancia de los recuerdos en nuestras vidas y cómo las fotografías nos permiten viajar en el tiempo. Se mencionan algunas fotos enviadas por los lectores, que representan recuerdos especiales relacionados con lugares, personas y momentos de la vida. También se invita a los lectores a participar en un desafío fotográfico.","Selección de recuerdos fotográficos enviados por lectores de la BBC. Las fotos evocan momentos especiales, como viajes, naturaleza, fiestas y seres queridos."
485,"Li Huaifeng fue nombrado Fotógrafo de Comida Pink Lady del Año 2021 por la imagen que tituló Sabor y que tomó en Licheng, Shanxi.","Una foto de una familia preparando comida en China gana un prestigioso premio de fotografía. La imagen destaca por su luz, composición y narrativa emocional. Otros ganadores incluyen fotos de secado de okra, una boda divertida, una naturaleza muerta de invierno y personas disfrutando de comida callejera.","La foto de una familia china preparando comida ganó un prestigioso premio de fotografía. Los jueces elogiaron su uso de luz y composición, así como su profundidad narrativa y emocional, que refleja el aislamiento y la vida en comunidad durante la pandemia."
497,"El presidente de Estados Unidos, Donald Trump, llamó por teléfono este miércoles a Juan Guaidó para expresarle su apoyo como ""presidente encargado"" de Venezuela.","Trump felicitó a Guaidó por su asunción de la presidencia de Venezuela. Acordaron mantener una comunicación regular para respaldar el camino hacia la estabilidad y reconstruir la relación bilateral entre Estados Unidos y Venezuela. Guaidó fue reconocido como jefe de Estado por varios países, mientras que la Unión Europea llamó al diálogo y dio un ultimátum a Maduro para convocar elecciones. Las protestas en Venezuela han sido violentas y han causado varias muertes.",Trump felicitó a Guaidó por su autoproclamación como presidente de Venezuela. Ambos acordaron comunicarse regularmente para apoyar la estabilidad y reconstruir la relación bilateral.
499,"Imágenes satelitales apuntan a que Corea del Norte comenzó a desmantelar unas instalaciones de prueba de motores de misiles consideradas clave en el desarrollo de su programa de misiles balísticos, según publicó este lunes un grupo de análisis estadounidense.","Corea del Norte ha desmantelado instalaciones en su sitio de lanzamiento de satélites Sohae, lo que representa un importante paso hacia la desnuclearización según un informe de 38 North. Estados Unidos sospecha que este sitio se ha utilizado para probar misiles balísticos. En la cumbre entre Kim Jong-un y Donald Trump en junio, se acordó destruir un sitio de prueba de motores de misiles, que se cree que es Sohae. Aunque el acuerdo fue criticado por la falta de detalles, Trump ha expresado su satisfacción por el progreso en las relaciones con Corea del Norte.","Corea del Norte desmantela instalaciones en Sohae, posiblemente para pruebas de misiles balísticos, en cumplimiento del compromiso asumido con Trump en la cumbre de junio."
502,El francés Ivan Kwiatkowski regresó a casa una tarde y se enteró de que un hacker había intentado estafar a sus padres. Entonces planeó una cuidadosa venganza.,"El texto habla sobre la estafa del soporte técnico, en la cual los estafadores hacen creer a las víctimas que sus computadoras tienen problemas y les venden programas inútiles. Ivan Kwiatkowski decidió vengarse de los estafadores enviándoles un virus en lugar de una fotografía de su tarjeta de crédito. Aunque algunos critican esta acción, muchos apoyaron la idea de hacer perder tiempo a los estafadores.","Las estafas por Internet, como la ""estafa del soporte técnico"", intentan robar información financiera. Iván Kwiatkowski se vengó de los estafadores enviándoles un virus que bloquea archivos (Locky ransomware) disfrazado de foto de tarjeta de crédito. Los expertos debaten si es ético ""hackear"" a los hackers, pero sí recomiendan hacerles perder el tiempo para reducir su rentabilidad."
509,Los cancilleres de Francia y Reino Unido responsabilizaron al gobierno de Siria por el fracaso de la más reciente ronda de conversaciones de paz en Ginebra.,El conflicto en Homs ha causado grandes daños y se responsabiliza al régimen de Bashar al Asad. Las negociaciones de paz han quedado estancadas y se ha aceptado un temario para una tercera ronda sin fecha definida. Se estima que casi 6.000 sirios han muerto desde la primera ronda de conversaciones.,Daños en Homs atribuidos a Assad. Francia y Reino Unido condenan el bloqueo de negociaciones. La ONU se disculpa por el estancamiento. Se establece un temario para una tercera ronda sin fecha definida.
517,"La drag queen estadounidense Chi Chi DeVayne, más conocida por su participación en el programa de televisión ""RuPaul's Drag Race"", falleció el jueves a los 34 años de edad.","Chi Chi DeVayne, concursante del reality show RuPaul's Drag Race, falleció debido a una enfermedad crónica. RuPaul le rindió homenaje y expresó su tristeza por su muerte. DeVayne había sido diagnosticada con esclerodermia en 2018 y había sido hospitalizada varias veces este año. Otros participantes y seguidores del programa también le rindieron tributo.","El concursante de ""RuPaul's Drag Race"", Chi Chi DeVayne (nombre real Zavion Davenport), falleció debido a una neumonía relacionada con su esclerodermia crónica. RuPaul dijo que estaba ""desconsolado"" y elogió su ""alma buena y hermosa"", mientras que otros concursantes y fanáticos también le rindieron homenaje."
525,"El 14 de abril de 2014, la atención del mundo se centró en un remoto pueblo en el noreste de Nigeria, Chibok. Allí habían sido secuestradas unas 280 adolescentes mientras dormían en su colegio.","Hace un año, 219 adolescentes fueron secuestradas en Nigeria y todavía no se sabe qué les ha pasado. Se han organizado campañas internacionales para encontrarlas, pero hasta ahora no ha habido resultados. Se especula que las niñas podrían estar en diferentes países vecinos. El gobierno ha sido criticado por su falta de acción y ahora se espera que el nuevo presidente, Muhammadu Buhari, pueda hacer más para encontrar a las niñas y combatir a Boko Haram.","Hace un año, 219 niñas nigerianas fueron secuestradas por Boko Haram. A pesar de la indignación internacional y las campañas de rescate (#BringBackOurGirls), las chicas siguen desaparecidas. El nuevo gobierno nigeriano promete esfuerzos renovados para encontrarlas."
526,"En la sede de las Abuelas de Plaza de Mayo, en la calle Virrey Cevallos de Buenos Aires, cuentan en la organización que a juzgar por el aluvión de consultas, la de este miércoles pudo ser una jornada récord.","El hallazgo de Guido, el nieto 114 de las Abuelas de Plaza de Mayo, ha generado esperanza y animado a otros jóvenes con dudas sobre su identidad a acercarse a la organización. Las Abuelas esperan encontrar a los 400 nietos restantes y se muestran optimistas, aunque saben que llevará tiempo.","El hallazgo de Guido, el nieto de Estela de Carlotto (fundadora de Abuelas), ha reavivado las esperanzas de otras Abuelas de encontrar a sus nietos desaparecidos. La noticia ha generado un aumento de llamadas y solicitudes de pruebas de ADN de jóvenes con dudas sobre su identidad. Las Abuelas esperan que el impacto de Guido anime a más jóvenes a buscar la verdad sobre su pasado, aunque reconocen que el camino hacia encontrar a los 400 nietos restantes será largo."
532,Argentina ha prohibido todos los vuelos comerciales internos e internacionales hasta el 1 de septiembre a causa de la pandemia de coronavirus.,Argentina cerró sus fronteras a los no residentes en marzo y ha impuesto restricciones y cuarentena obligatoria. Las aerolíneas solo podrán vender boletos para vuelos que despeguen después de cuatro meses. La industria de la aviación teme la pérdida de miles de empleos. La decisión ha sido criticada por la agencia internacional de aviación y otros grupos de la industria.,"Argentina extiende cierre de fronteras y prohíbe venta de vuelos hasta septiembre, lo que podría afectar miles de empleos en la industria de la aviación."
543,"La ciudad china de Wuhan está planificando hacer pruebas de covid-19 a toda su población, estimada en 11 millones de habitantes, según informaron medios estatales.","Wuhan, la ciudad donde se originó el virus, ha ordenado realizar pruebas masivas de COVID-19 a sus 11 millones de habitantes en un plazo de 10 días. Esta decisión se tomó después de detectar seis nuevos casos en la ciudad. Aunque algunos expertos consideran que hacer pruebas a toda la población no es factible, Wuhan afirma tener la capacidad para realizarlas. China reportó solo un nuevo caso de COVID-19 el lunes.","Wuhan, ciudad de 11 millones de habitantes, planea realizar pruebas de COVID-19 a toda su población en 10 días tras registrar nuevos casos."
550,Si eran físicamente robustos y tenían capacidades intelectuales y de organización tan avanzadas… ¿por qué se extinguieron los neandertales?,"Un estudio internacional sugiere que las diferencias anatómicas entre el cerebro de los neandertales y los humanos modernos podrían haber influido en la extinción de los neandertales. Aunque el cerebro de los neandertales era más grande, su cerebelo era menor, lo que indica que no tenían capacidades cognitivas tan refinadas como los humanos modernos. Sin embargo, esta es solo una de las posibles causas de su extinción, ya que la desaparición de los neandertales sigue siendo un misterio para la ciencia.","Las diferencias en el tamaño del cerebelo entre los cerebros de los neandertales y los humanos modernos podrían haber influido en la extinción de los primeros, ya que la falta de desarrollo en esta área puede estar relacionada con capacidades cognitivas y sociales menos refinadas."
553,El tuit de Idris Elba fue bastante críptico pero sugiere que el actor británico podría ser el próximo James Bond.,"El actor Idris Elba ha dejado entrever en un tuit que podría ser el próximo James Bond, aunque no ha confirmado ni negado los rumores. La productora de las películas de Bond ha expresado su interés en que un actor no blanco tome el papel. Algunos fanáticos han expresado su apoyo, mientras que otros creen que el personaje debería mantenerse fiel a la visión original de Ian Fleming. La próxima película de Bond, dirigida por Danny Boyle, se estrenará en octubre de 2019 y podría ser la última de Daniel Craig en el papel.","Idris Elba ha insinuado que podría ser el próximo James Bond, pero no lo ha confirmado. Los rumores sugieren que Barbara Broccoli apoya a un actor no blanco para el papel. Los fanáticos están divididos, con algunos a favor y otros preocupados por la fidelidad al personaje original."
556,Solo unos pocos segundos bastaron para hundir una imagen construida al detalle durante años para sus millones de seguidores en redes sociales.,"La ""youtuber"" Rawvana se vio envuelta en polémica después de que se descubriera que había estado comiendo pescado a pesar de afirmar ser vegana. Explicó que había tenido problemas de salud y que había seguido consejos médicos para incorporar huevos y pescado a su dieta. Aunque recibió críticas, anunció su intención de volver a ser vegana en cuanto su salud se lo permita. Las redes sociales han cuestionado la credibilidad de los influencers en temas de nutrición y han surgido peticiones para eliminar su canal de YouTube.","La ""youtuber"" Rawvana, conocida por promover el veganismo, fue expuesta comiendo pescado. Explicó que lo hizo por problemas de salud, pero enfrentó críticas por promover prácticas no profesionales y malinformar sobre el veganismo. Su futuro es incierto tras perder seguidores y apoyo de patrocinadores."
558,"El sapo de caña es una de las 100 especies invasoras más dañinas, según la Unión Internacional para la Naturaleza. Y ahora, la ciencia ha comenzado a entender en qué reside la imponente capacidad de expansión de este anfibio.","El sapo de caña, una especie invasora originaria de América Latina, se ha convertido en una plaga en Australia. Estos sapos tienen patas más largas y fuertes, lo que les permite moverse rápidamente y colonizar nuevos territorios. Un estudio ha demostrado que esta característica se transmite genéticamente a través de las generaciones. Sin embargo, los científicos creen que esta ventaja evolutiva también puede debilitar su sistema inmunológico, lo que podría ser su punto débil.","El sapo de caña, introducido en Australia como control de plagas, ha evolucionado a ""superinvasores"" con patas más fuertes que se transmiten genéticamente. Este efecto, denominado ""efecto villa olímpica"", hace que las especies invasoras se vuelvan cada vez más eficientes en su expansión, aunque su sistema inmunológico puede estar comprometido."
559,La luz eléctrica de nuestros hogares es responsable del 5% de las emisiones mundiales de gases de efecto invernadero.,Científicos han descubierto que imitar la estructura de las escamas de las luciérnagas en las bombillas LED puede aumentar su brillo en un 50%. Esto podría ayudar a reducir el consumo de energía y combatir el calentamiento global.,"Científicos imitaron la estructura de las escamas de luciérnaga para crear bombillas LED que brillan un 50% más, reduciendo significativamente el consumo de energía."
564,En este video puedes ver cómo fue el eclipse solar total de este 14 de diciembre de 2020.,El texto habla sobre el eclipse solar que ocurrió recientemente y que fue visible en varios países de América del Sur. Se menciona que en Chile y Argentina se pudo apreciar en su totalidad. También se menciona que se realizó una transmisión en vivo durante el eclipse con una astrofísica chilena y un periodista de BBC Mundo.,"Eclipse solar parcial visible en América del Sur, Chile y Argentina lo experimentaron en su totalidad."
570,"Si por lo general los volcanes se forman en los límites de las placas tectónicas, ¿por qué en Madagascar, situada en el medio de una placa tectónica, hay volcanes?","La isla de Madagascar, que se separó de África hace 150 millones de años, tiene una geología compleja que ha resultado en la presencia de volcanes activos y elevaciones inusuales. Un estudio realizado por expertos de la Universidad de Washington reveló que la isla tiene una corteza delgada que permite que el manto suba hacia la superficie y forme volcanes. Además, la separación de la placa pesada de la isla ha causado que la corteza se eleve hasta un kilómetro.","Madagascar, una isla muy antigua, experimenta actividad volcánica y sísmica pese a la inactividad tectónica de su placa. Los estudios muestran una corteza delgada bajo la isla, lo que permite que el manto caliente ascienda, creando volcanes y elevaciones inusuales."
571,"En 916 el rey Carlos III de Francia, apodado ""el simple""-que significaba ""honesto""-, recibió un regalo que lo complació sobremanera.","En 1711, el espía francés Amedée François Frézier viajó a Sudamérica y descubrió una planta de fresas cultivada por los indígenas en Chile. Llevó algunas plantas de regreso a Francia, pero no fructificaron. Sin embargo, un botánico logró cruzar las fresas chilenas con las fresas de Virginia, creando una nueva variedad de fresas más grandes y sabrosas llamadas Fragaria ananassa, que se convirtieron en las fresas que conocemos hoy en día.","En 1711, el espía Frézier observó grandes fresas nativas en Chile (Fragaria chiloensis). Al llevarlas a Francia, el botánico Duchesne las polinizó con fresas europeas, creando la Fragaria ananassa, la fresa moderna que conocemos hoy. Estas fresas son híbridas de las fresas chilenas y tienen su tamaño y sabor distintivos."
580,Ya no hay dudas sobre las principales fuentes del enigmático aumento de un gas que destruye la capa de ozono.,"Un nuevo estudio publicado en la revista Nature revela que las emisiones del gas CFC-11, que daña la capa de ozono, provienen principalmente de fábricas en el este de China. Estas emisiones han aumentado desde 2012, lo que podría retrasar la reparación de la capa de ozono en una década. El estudio también muestra que el gas CFC-11 es utilizado en la fabricación de espumas aislantes debido a su calidad y bajo costo. Las autoridades chinas afirman que están tomando medidas para reducir la producción de este gas.","Estaciones de monitoreo japonesas y surcoreanas detectaron emisiones de CFC-11, un gas prohibido, provenientes del este de China. Este gas, utilizado en espumas aislantes, ha mostrado un ritmo de reducción más lento en los últimos años. Los científicos confirman que el 40-60% del aumento proviene de fábricas chinas que producen ilegalmente el gas, lo que retrasa el cierre del agujero de la capa de ozono en una década. Los autores del estudio instan a China a tomar medidas para eliminar la producción de este gas de efecto invernadero."
596,"La mayoría de los habitantes de Corea del Norte viven en la pobreza, pero los expertos aseguran que hay una creciente clase media con dinero disponible para gastar y tiempo libre para divertirse.","En Corea del Norte, el país está experimentando cambios y ahora hay más opciones de entretenimiento para los ciudadanos privilegiados, como parques acuáticos y centros comerciales. Sin embargo, solo una minoría se beneficia de estos proyectos, ya que la desigualdad de ingresos en el país es extensa. Además, la brecha entre las áreas urbanas y rurales es enorme, con las personas que viven fuera de Pyongyang experimentando un nivel de vida mucho más bajo. Aunque hay una creciente clase media adinerada, la mayoría de la población sigue enfrentando dificultades económicas.","Corea del Norte experimenta un aumento de instalaciones de entretenimiento, como parques acuáticos y centros comerciales, para satisfacer las demandas de una clase media emergente privilegiada llamada ""donju"". Esta disparidad en el ingreso ha creado una brecha entre los ricos que disfrutan de estos lujos y las áreas rurales donde la población lucha por sobrevivir."
