q_idx,label,gpt_prediction,gemini_prediction
47,"Yeni Zelanda'nın Auckland şehrinden 2018'in ilk dakikalarında kalkan bir uçak, ABD'nin Hawai eyaletinin başkenti Honolulu'ya 2017'de indi.","Hawaiian Havayolları'na ait 446 numaralı uçuş, 2018'de başlamasına rağmen uçağın inişi 2017'de gerçekleşti. Bu durum, Twitter'da ilgi çekti ve zaman içinde yolculuk yapmanın mümkün olduğu tartışmalarına yol açtı.","Bir Hawaiian Havayolları uçuşu, zaman dilimleri arasındaki fark nedeniyle 2018'de başlayıp 2017'de indi. Bu olay sosyal medyada zaman yolculuğu şakalarına yol açtı."
50,"Gazze'de Hamas hükümeti için çalışan binlerce Filistinli memur, Katar'ın gönderdiği nakit parayla aylardır ödenmeyen maaşlarını aldı. Maaş ödemesiyle, bölgedeki ağır ekonomik zorlukların hafifletilmesi ve gerilimin azaltılması amaçlıyor.",Katar'ın mali yardımıyla Gazze'ye yapılan ödemelerin İsrail'in Gazze'ye uyguladığı ablukanın hafifletilmesi anlaşmasının bir parçası olduğu belirtiliyor. Bu anlaşma sayesinde Hamas'ın maaş alamayan memurlarının protestoları sona erdi ve elektrik kesintileri azaldı.,"Gazze'deki maaş krizi, Katar'ın mali yardımıyla çözülmeye çalışılıyor ve yardımlar 6 taksitte gerçekleştirilecek. İsrail'in ablukasını hafifletmesine karşılık Hamas'ın sınırdaki protestoları durdurması bekleniyor."
53,"İngiliz Guardian gazetesi, Pazar günü Kuzey Kıbrıs'ta yapılacak milletvekili seçimlerini ele alan haberinde, Kıbrıslı Türklerin Ankara'nın adada artan dini etkisinden endişe ettiğini ve Türk hükümetini adadaki yaşam tarzını değiştirmeye çalışmakla eleştirdiklerini yazıyor.","Kıbrıslı Türkler, Türkiye'nin Kuzey Kıbrıs'ta inşa ettiği devasa caminin, Ankara'nın kültür ve yaşam tarzını dayatma çabası olarak gördüklerini belirtiyorlar. Cami, Kıbrıslı Türkler arasında endişeyle karşılanıyor ve ada kimliğinin değişmesine neden oluyor. Türkiye'nin ada genelinde büyük cami projelerine girişmesi, Kıbrıslı Türkler arasında tepkilere neden oluyor ve Ankara'nın ada kültürüne İslami kuralları dayatma çabaları protesto ediliyor.","Kıbrıslı Türkler, Ankara'nın kültürel ve dini etkisi altında girecekleri seçimlerde oy kullanırken, bazıları Türkiye'nin Müslümanlaştırma girişimlerine karşı endişelerini dile getiriyor.

Ankara'nın Kıbrıs'ta yaygınlaştırdığı büyük camiler ve dini okullar, Kuzey Kıbrıs'ın laik kimliğini ve eğitim sistemini tehdit ettiği yönünde görüşler mevcut."
55,"AB Bakanı Ömer Çelik, AB'nin Türk vatandaşlarına vize serbestliğini getirmesi karşılığında Türkiye'den istediği terörle mücadele kanunundaki değişikliklerin kısa vadede yapılamayacağını belirtti.","Türkiye'nin terörle mücadele yasalarını Avrupalı ortaklarıyla tartışmaya açık olduğunu ve uzun vadede reformları yapmayı taahhüt edebileceğini belirten Çelik, kısa vadede bunun imkansız olduğunu söyledi. Türkiye'nin göçmen anlaşmasıyla ilgili taahhütlerini yerine getirdiğini belirten Çelik, AB'nin de taahhütlerini yerine getirmesi gerektiğini ifade etti.","Türkiye, darbe girişimi nedeniyle kısa vadede terörle mücadele yasalarında reform yapmayı imkansız görüyor. Türkiye, AB'nin göçmen anlaşmasındaki taahhütlerini yerine getirdiğini, AB'nin de kendi taahhütlerini yerine getirmesi gerektiğini belirtiyor."
60,"İngiltere Başbakanı David Cameron, Afganistan'daki güvenlik sorununa çözüm ile birlikte, siyasi bir çözümün de kurulması gerektiğini söyledi.","İngiltere Başbakanı Cameron, Afganistan'daki Taliban'ın barış sürecine katılması için şiddeti bırakması gerektiğini belirtti. Afganistan'da İngiliz askerlerinin 2014 yılında tamamen çekileceğini de açıkladı.","Başbakan David Cameron, Taliban'ın barış sürecinde yer alması gerektiğini ancak bunun için şiddeti terk etmesi gerektiğini belirtti. Cameron ayrıca 2014 sonunda Afganistan'da tüm İngiliz savaş birliklerinin çekileceğini açıkladı."
61,"CHP'li Enis Berberoğlu, HDP'li Leyla Güven ve HDP'li Musa Farisoğulları'nın milletvekilliklerinin haklarındaki kesinleşmiş yargı kararının TBMM Genel Kurulu'nda okunarak düşürülmesinin ardından HDP Merkez Yürütme Kurulu (MYK) dün olağanüstü toplandı.","HDP, Ankara'ya 'Adalet ve Özgürlük' vurgusuyla bir yürüyüş başlatma kararı aldı. Yürüyüşün 15 Haziran'da başlaması ve iki koldan yapılması planlanıyor.","HDP, Ankara'ya ""Adalet ve Özgürlük"" yürüyüşü başlatma kararı aldı. Yürüyüş, 15 Haziran'da başlayacak ve HDP Eş Genel Başkanları Pervin Buldan ve Mithat Sancar öncülük edecek."
62,Aralarında Türkiye'nin de yer aldığı Akdeniz ülkelerinde yapılan bir araştırmaya göre deniz kirliliği nedeniyle caretta caretta kamplumbağalarının yarısından çoğunun sindirim sisteminde plastik bulunuyor.,"Avrupa Birliği'nin sponsorluğunda yapılan INDICIT projesi kapsamında yapılan araştırmada, denizlerdeki çöplerin deniz canlıları üzerindeki etkileri incelendi. Araştırmada 611 caretta caretta incelendi ve yüzde 53'ünde sindirim sisteminde plastik kalıntısı bulundu. Ölü olan kamplumbağaların yüzde 63'ünde plastik bulunurken, canlı olanların yüzde 31'inde dışkılarında plastik tespit edildi. Bu sonuçlar, deniz kaplumbağalarının plastik kirliliği konusunda önemli bir gösterge olduğunu göstermektedir.","AB'nin INDICIT projesi, caretta carettaların %53'ünde sindirim sisteminde plastik kalıntısı buldu ve ölü kaplumbağaların %63'ünde plastik bulundu, canlılarda ise dışkıda plastik tespit edildi. Deniz kaplumbağaları, Akdeniz'deki plastik kirliliğinin bir göstergesidir ve deniz faunasına olan etkilerini belirlemek için kullanılır."
63,Irak Şam İslam Devleti'nin (IŞİD) son üç ayda dünya genelinde 1000'in üzerinde saldırı düzenleyerek yaklaşık 3 bin kişiyi öldürdüğü belirtildi.,"IHS Jane's araştırma kuruluşunun raporuna göre, IŞİD'in günlük saldırıları Temmuz-Eylül döneminde bir önceki döneme göre yüzde 42 arttı ve örgüt günde ortalama 11,2 saldırı gerçekleştirdi. Ayrıca, IŞİD'in 3 ayda toplam 1086 saldırı düzenleyerek 2978 kişiyi öldürdüğü belirtiliyor.","Temmuz-Eylül döneminde günlük IŞİD saldırıları %42 artarak günde 11,2'ye ulaştı ve örgüt bu dönemde 2.978 kişiyi öldürdü. Uzmanlar, koalisyon güçlerinin baskısına rağmen IŞİD'in zayıflatılamadığını ve Rusya'nın Suriye'deki eylemlerinin örgütü güçlendirebileceğini öne sürüyor."
66,ABD'nin Missouri eyaleti valisi jürinin Ferguson'da polis tarafından öldürülen siyahi gencin öldürülmesiyle ilgili kararını açıklaması öncesi Ulusal Muhafızları harekete geçirdi.,"Vali Jay Nixon, Ulusal Muhafızlar'ın polis güçlerine destek vereceğini belirtti. Jüri, Polis Memuru Darren Wilson'ın Michael Brown'ın ölümüyle ilgili suçlanıp suçlanmayacağına karar verecek.","Vali Nixon, Ulusal Muhafızların, Polis Memuru Wilson'ın Michael Brown'un ölümüyle suçlanıp suçlanmayacağına karar verecek jüri sürecini destekleyeceğini duyurdu. Vali ayrıca olası protestolara hazırlık olarak güvenlik güçlerinin komutasını Ferguson polisinden St. Louis Polis Teşkilatı'na devretti."
68,"İran Cumhurbaşkanı Hasan Ruhani'nin dün Ankara'ya giden özel temsilcisi Mahmud Vaizi, Cumhurbaşkanı Recep Tayyip Erdoğan'a bir mesaj iletti.","İran'ın resmi haber ajansı IRNA'nın haberine göre, Türkiye Cumhurbaşkanı Erdoğan ile İran Dışişleri Bakanı Vaizi'nin görüşmesinde, İran ile uluslararası güçler arasında varılan nükleer anlaşmanın kaderi ve ABD'nin İran'a uyguladığı yaptırımlar ele alındı. Erdoğan, Türkiye'nin İran ile ilişkilerin devamını ve ikili ilişkileri geliştirmenin yollarını aramayı istediğini belirtti.","İran ve Türkiye, İran'ın nükleer anlaşmasının kaderi ve ABD yaptırımlarını görüştü; İran yetkilileri ABD'ye karşı meydan okuyan açıklamalarda bulundu.

İran dini lideri Hamaney ve cuma namazı başvaizi Kaşani, ABD ile görüşmelerin reddedilmesi ve İslam Cumhuriyeti'nin geleceği konusunda endişe duyulmaması gerektiği mesajları verdiler."
70,"Yunanistan'da işçiler kesintilere karşı 24 saatlik genel greve giderken, uluslararası borçverenler kurtarma kredisinin son taksitini serbest bırakıp, bırakmamayı değerlendiriyor.","Yunanistan'da kamu ve özel sektör çalışanlarının grevi, uçuşlar, ulaşım ve eğitim sektörünü olumsuz etkiledi. Ülkenin ekonomik durumu ise ikinci bir kurtarma paketine ihtiyaç duyabileceği spekülasyonlarına neden oluyor.","Kamu ve özel sektör grevi nedeniyle Yunanistan'da uçuşlar, ulaşım, okullar ve hastaneler aksarken, ülkedeki işsizlik oranı yüzde 28'e yaklaştı ve 240 milyar Euro kurtarma kredisine rağmen ikinci bir kurtarma paketine ihtiyaç vardır."
71,"Milli Savunma Bakanlığı, 15 Temmuz darbe girişimi sonrası Gülen yapılanmasına yönelik soruşturma kapsamında, kara ve deniz kuvvetleri komutanlıklarından 195 personelin ihraç edildiğini açıkladı.","Bugün Konya merkezli 17 ilde 71 üsteğmen ve 73 pilot için yakalama kararı çıkarıldı. Polis, 73 pilotun 53'ünü gözaltına aldı. Ayrıca İçişleri Bakanlığı'nda Gülen yapılanmasına yönelik tasfiyeler yapıldı ve Jandarma Genel Komutanlığı'ndan 153, Sahil Güvenlik Komutanlığı'ndan ise 112 personel görevden uzaklaştırıldı.","Konya merkezli 17 ilde, Gülen yapılanmasıyla bağlantılı olduğu iddia edilen 73 pilot gözaltına alındı ve tasfiye işlemleri kapsamında İçişleri Bakanlığı'nda da 265 personel görevden uzaklaştırıldı."
72,Japon milyarder Yusaku Maezawa'nın 10 milyon yen (925 bin dolar) ödül vadettiği Twitter mesajı paylaşım rekoru kırdı.,"Japon milyarder Yusaku Maezawa, Twitter'da paylaşılan bir mesaj için 100 talihliye yaklaşık 1 milyon dolar ödeyecek. Bu mesaj, tüm zamanların en çok paylaşılan Twitter mesajı oldu. Daha önceki rekor ise ABD'li bir öğrenciye aitti.","Yusaku Maezawa, Twitter'da mesajını paylaşan 100 kişiye yaklaşık 1 milyon dolar ödeyecek ve bu mesaj, tüm zamanların en çok paylaşılan Twitter mesajı oldu. Daha önceki rekor sahibi Carter Wilkinson'un bedava tavuk nugget için attığı tweet, 3,6 milyon kez paylaşılmıştı."
79,"Guardian gazetesinin elindeki, Amerikan istihbaratından sızdırılmış bilgilerin yok edilmesi için gazeteyle görüşülmesi emrini, doğrudan Başbakan David Cameron'un verdiği ortaya çıktı.","Guardian gazetesi, eski ABD ve İngiltere istihbarat örgütlerinin yasa dışı olarak vatandaşları izlediğine dair bilgiler içeren gizli belgeleri yayınladıktan sonra, Başbakanlık yetkilileri ile görüşmeler yaptı. Başbakanlık kaynakları, bu görüşmelerin ulusal güvenlik açısından bir tehdit oluşturabileceği düşüncesiyle yapıldığını doğruladı. Guardian gazetesi, belgeleri imha etmeyi reddederek, yayınlarına ABD üzerinden devam edeceğini açıkladı.","Guardian gazetesi, eski ABD ve İngiltere istihbarat örgütlerinin gizli belgelerini yayınladıktan sonra, Başbakanlık yetkilileri gazeteyle görüşerek belgelerin imha edilmesini talep etti. Guardian gazetesi, editörünün iki İngiliz istihbarat görevlisinin gözetiminde belgelerin bir kısmını imha ettiği kabul etti."
83,"Dünya bildiğiniz gibi… Savaşlar, kavgalar, ödenmesi gereken faturalar, ev işleri ve çalışma hayatı… Ancak uzayda günbegün muhteşem keşifler yapılıyor ve doğa olayları izleniyor.","2018'de gökyüzünde önemli olaylar yaşanacak. Üç parçalı güneş tutulması ve iki tam ay tutulması gerçekleşecek. Ayrıca Perseid ve Geminid meteor yağmurları da izlenebilecek. Ayrıca, Ay keşif turları ve kara delik fotoğrafı çekimi gibi önemli gelişmeler de yaşanacak.","2018 yılında, gökyüzünde üç parçalı güneş tutulması ve iki tam ay tutulması yaşanacak. Ayrıca Perseid ve Geminid meteor yağmurlarıyla birlikte galaksimizin merkezindeki kara deliğin fotoğrafı da çekilecek."
84,ABD Dışişleri Bakanı John Kerry İran'ın nükleer programıyla ilgili olarak dün varılan uzlaşmanın İsrail ve Ortadoğu'yu daha güvenli bir yer haline getireceğini söyledi.,"İran, yaptırımların hafifletilmesi karşılığında nükleer faaliyetlerini sınırlamayı kabul etti. Anlaşma sonucunda İran'ın nükleer tesisleri daha sık denetlenecek ve yaptırımlar hafifletilerek ekonomik rahatlama sağlanacak.","İran, yaptırımların hafifletilmesi karşılığında nükleer faaliyetlerini sınırlamayı kabul etti ve İsrail anlaşmayı ""tarihi bir hata"" olarak nitelendirdi.

Anlaşmaya göre İran, tesislerinin denetlenmesine izin verecek ve uranyum zenginleştirme faaliyetlerini kısmen durduracak; buna karşılık yaptırımlar hafifletilerek Tahran'a yaklaşık 7 milyar dolarlık ekonomik rahatlama sağlanacak."
90,"ABD Başkanı Donald Trump, Twitter hesabından yaptığı açıklamada Cumhurbaşkanı Recep Tayyip Erdoğan'ın 13 Kasım'da ABD'yi ziyaret edeceğini ve konuğu olacağını açıkladı.","Trump, Türkiye ile ticari ilişkilerin önemine değinerek Türklerin Suriye'de hayat kurtarmalarına ve Papaz Brunson'ın geri dönüşüne yardımcı olduklarını belirtti. Ayrıca Türkiye'nin NATO üyesi olduğunu ve Türkiye ile ilişkilerinin iyi olduğunu vurguladı. Trump, Kürtleri terk etmediklerini ve Türkiye'nin PKK ile yıllardır savaştığını söyledi.","Trump, Türkiye'nin ticaret ve NATO müttefikliği önemine değinerek 13 Kasım'da Erdoğan ile görüşeceğini duyurdu.

Trump, Suriye'den çekilmeyi planladıklarını belirtse de Kürtleri terk etmeyeceklerini vurgulayarak Kürtleri ""özel bir halk ve müthiş savaşçılar"" olarak tanımladı."
96,"İngiltere'de Ulusal Sağlık Sistemi (NHS) ülkede artan obezite sorunuyla savaşmak için hastaneler ve sağlık merkezlerinde ""şeker vergisi"" uygulaması planlıyor.","NHS direktörü Simon Stevens, NHS kafelerinde aşırı şekerli içecek ve yiyeceklere vergi getirileceğini açıkladı. Bu vergi, sağlık sisteminin sürdürülebilirliği için önemli bir adım olarak görülüyor.","NHS, şekerli içecek ve yiyeceklere %20 vergi uygulayarak sağlıklı beslenmeyi teşvik edecek ve elde edilen geliri çalışanlarının sağlığına yatıracak. Sağlıksız beslenme alışkanlıkları NHS üzerinde büyük bir yük oluşturarak önlem alınmasını gerektiriyor."
97,"Cuma günü bir teknenin Sakız Adası açıklarında batması sonucu 5'i çocuk 7 Türk vatandaşı hayatını kaybetti. Kazadan kurtulanlar arasında, Kanun Hükmünde Kararname (KHK) ile ihraç edilen akademisyenlerin de olduğu iddia ediliyor.","2019'un ilk 9 aylık döneminde Ege Denizi'nde yakalanan 36 bin 600 kaçak göçmen arasında, Türkiye vatandaşı 18 kişi ile bir kaçakçı bulunan bir botta meydana gelen kaza sonucu 7 kişi hayatını kaybetti. Hayatını kaybedenler arasında bir bebek ve dört çocuk da bulunuyor. Kazanın sebebi hakkında henüz bilgi verilmezken, kurtarılanların kimlikleri de açıklanmadı. Bu olay, 2019'da meydana gelen en yüksek ölü sayısına sahip kazalardan biri olarak kaydedildi.","Ege Denizi'nde 2019'un ilk 9 ayında yakalanan 36 bin 600 kaçak göçmenin yanı sıra, Türkiye'den Yunanistan'a kaçmaya çalışan bir botun batması sonucu 19 kişiden 7'si hayatını kaybetti. Hayatını kaybedenler arasında bir bebek ve dört çocuk bulunmaktadır."
98,"Netflix'in İngiliz Kraliyet Ailesi'ni anlatan dizisi The Crown'un başrolünde Kraliçe Elizabeth'i oynayan aktris Claire Foy'un, Kraliçe'nin eşi Prens Philip'i oynayan aktör Matt Smith'den daha düşük ücret aldığı ortaya çıktı.","Claire Foy'un Altın Küre ödülü kazanmasına rağmen, The Crown dizisinin yapımcıları, Matt Smith'in daha yüksek ücret almasının sebebinin Dr. Who dizisindeki başarısı olduğunu söyledi. Bu durum, cinsiyetler arası ücret eşitsizliğinin bir örneği olarak karşımıza çıkıyor.","Claire Foy'un Altın Küre ödüllü ""The Crown"" dizisindeki düşük ücreti, film ve televizyon endüstrisindeki cinsiyetler arası ücret eşitsizliğine dikkat çekti. Yapımcılar, Matt Smith'in daha önceki ""Dr. Who"" dizisindeki yüksek ücretinin Foy'un daha düşük maaşının nedeni olduğunu belirtti."
99,"2019 Nobel Ekonomi Ödülü'nü küresel yoksulluğu azaltılmasına yönelik katkılarından dolayı Abhijit Banerjee, Esther Duflo ve Michael Kremer kazandı.","MIT'den Esther Duflo ve eşi Anbhijit Banarjee ile Harvard Üniversitesi'nden Michael Kremer, yoksullukla ilgili deneysel çalışmalarıyla Nobel Ekonomi Ödülü'ne layık görüldü. Duflo, ödülü alan en genç ve ikinci kadın oldu ve diğer kadınların da hak ettikleri yeri bulmasını umduğunu belirtti.","Fransız-Amerikalı ekonomist Esther Duflo, Hintli-Amerikalı eşi Anbhijit Banerjee ve Amerikalı kalkınma uzmanı Michael Kremer, yoksulluk konusundaki deneysel çalışmalarıyla Nobel Ekonomi Ödülü'ne layık görüldü. Duflo, bu ödülü kazanan en genç kişi ve ödül tarihindeki ikinci kadın oldu, ancak umutla, bu durumun gelecekte tüm kadın ekonomistlere yol açmasını umduğunu ifade etti."
217,"İsrail Savunma Bakanı Benny Gantz, Türkiye'yi ""bölgeyi istikrarsızlaştırmakla ve barış çabalarına karşı çalışmakla"" suçladı ve Ankara'ya uluslararası baskı uygulanması çağrısı yaptı.","İsrail Savunma Bakanı Benny Gantz, Birleşik Arap Emirlikleri ve Bahreyn ile ilişkilerin normalleştirilmesiyle ilgili olarak Türkiye ve İran'ı suçladı. Gantz, Türkiye'nin Suriye, Libya ve Doğu Akdeniz'deki varlığını eleştirdi ve bunların istikrarı bozduğunu söyledi. Türkiye ve İran ise bu anlaşmaları kınamış ve Filistin davasına ihanet olarak yorumlamıştı. İsrail, genellikle Türkiye'yi kınamaktan kaçınmasına rağmen, İran'a suçlamalar yöneltmektedir.","İsrail Savunma Bakanı Gantz, Türkiye ve İran'ı bölgeyi istikrarsızlaştırmakla suçladı. Türkiye'nin Suriye, Libya, Doğu Akdeniz ve Hamas'la ilişkilerini eleştirdi. Filistin Lideri Abbas, BAE ve Bahreyn ile İsrail'in ilişkileri normalleştirmesini kınadı. Türkiye, BAE ile diplomatik ilişkileri askıya alabilir. Dışişleri Bakanlığı, anlaşmaları ""Filistin davasına ihanet"" olarak nitelendirdi."
222,"Amerikalı reality şov yıldızı Kim Kardashian West, yeni korse markasına verdiği ismin tepki toplamasının ardından, isim değişikliğine gideceğini duyurdu.","Kim Kardashian West'in ""Kimono Intimates"" markası, Japonya'da tepki çekti. Birçok kişi, yeni korselerin adından hoşlanmadıklarını belirterek Twitter'da görüşlerini paylaştı. Kim Kardashian ise markanın isminin değiştirilmeyeceğini söyledi. Ancak sonunda, Kardashian korselerini yeni bir marka adı altında piyasaya süreceğini açıkladı. Kimono, Japonya'da önemli bir sembol olarak kabul ediliyor ve Kardashian'ın markasının ismiyle ilişkilendirilmesi saygısızlık olarak görülüyor.","Kim Kardashian West'in ""Kimono Intimates"" markası, Japon kimonosuna saygısızlık yaptığı için tepki çekti. Kardashian başlangıçta markanın adını değiştirmeyi reddetti, ancak daha sonra geri adım atarak markanın yeni bir isim altında piyasaya sürüleceğini açıkladı. Kimonolar, nesiller boyu aile içinde aktarılan geleneksel Japon giysileridir ve ülkenin kültürel kimliğinin önemli bir parçası olarak görülür."
230,20 Nisan'a kadar yeni yardım paketi alamaması halinde borcunu ödeyemez hale gelemesinden endişe edilen Atina'nın sunduğu son reform paketi de Brüksel'i tatmin etmedi.,"Yunanistan'ın sunduğu reform önerileri, Brüksel'deki yetkililer tarafından soyut fikirler olarak değerlendirildi. Yunanistan Başbakanı Tsipras, kemer sıkma taleplerine boyun eğmeyeceklerini belirtti. Tsipras'ın Rusya'ya yapacağı ziyaret, Batı medyasında Yunanistan'ın mali yardım için Moskova'ya gittiği şeklinde yorumlandı. Yunanistan, ziyaretin kurtarma paketi görüşmeleriyle ilgisi olmadığını söylüyor, ancak Rusya'nın Atina büyükelçisi, Yunanistan'dan gelebilecek borç taleplerini değerlendirmeye hazır olduklarını belirtti.","Yunanistan'ın reform önerileri AB tarafından yetersiz bulundu. Başbakan Tsipras, kemer sıkma taleplerine karşı çıkıyor ve Moskova'ya gidecek. Batı medyası, Atina'nın Moskova ziyaretini mali yardım arayışına bağlıyor ancak Yunanistan bunu reddediyor. Rusya, Yunanistan'dan gelebilecek borç taleplerini değerlendirmeye hazır olduğunu belirtti."
234,"Amerikalı astronotlar Doug Hurley ve Bob Behnken'i taşıyan SpaceX'in uzay aracı Crew Dragon, Uluslararası Uzay İstasyonu'yla kenetlendi.","NASA'nın astronotları Bob Behnken ve Doug Hurley, Crew Dragon kapsülüyle Uluslararası Uzay İstasyonu'na sorunsuz bir şekilde geçti. Bu, NASA'nın 2011'den bu yana ilk kez özel bir şirketle uzay yolculuğu gerçekleştirmesi anlamına geliyor. SpaceX şirketiyle yapılan 2,6 milyar dolarlık sözleşme kapsamında altı astronot seferi düzenlenecek. Eğer bu misyon başarılı olursa, bir sonraki uzay yolculuğu Ağustos ayında gerçekleşecek. Boeing şirketi de NASA ile bir sözleşme yapmış olsa da SpaceX'in bir yıl gerisinde kalmış durumda.","NASA astronotları Behnken ve Hurley, SpaceX'in Crew Dragon kapsülüyle sorunsuz bir şekilde Uluslararası Uzay İstasyonu'na ulaştı. Astronotlar istasyonda dört ay kalacak. NASA, 2011'den bu yana ilk kez kendi uzay araçlarını kullanmadan astronot gönderdi. SpaceX ile 2,6 milyar dolarlık sözleşme kapsamında altı astronot seferi daha yapılacak."
249,"Eski milli futbolcu Hakan Şükür ile babası Selmet Şükür, 15 Temmuz'daki darbe girişimi sonrası yürütülen soruşturma kapsamında Adapazarı'nda gözaltına alındı.","Sakarya Cumhuriyet Başsavcılığı, Hakan Şükür ve Sermet Şükür hakkında gözaltı kararı çıkardı. Sermet Şükür, cuma namazında bulunduğu camide ihbar edilerek gözaltına alındı. Ayrıca, Hakan Şükür ve Sermet Şükür'ün mal varlıklarına da el konuldu. Hakan Şükür ise ABD'de olduğu için kırmızı bülten ile yakalama kararı çıkarılacak. Şükür, darbe girişimi sonrası yaptığı açıklamalar nedeniyle tepki almış ve sosyal medya hesaplarını gizlemişti.","Sakarya Başsavcılığı, eski Galatasaray futbolcusu Hakan Şükür ve kardeşi Sermet Şükür'ün mal varlıklarına el koydu ve gözaltı kararı çıkardı. Sermet Şükür gözaltına alınırken, ABD'de bulunan Hakan Şükür hakkında kırmızı bültenle yakalama kararı çıkarılacak."
253,ABD'deki bilim insanları on yıllarca süren arayıştan sonra büyük patlamanın ardından evrende oluşan ilk molekül türüne dair uzayda kanıt buldu.,"NASA, 3 bin ışık yılı uzaklıktaki bir gezegensi bulutta helyum hidrür kalıntıları bulduğunu açıkladı. Bu keşif, uzayda helyum hidrürün var olduğuna dair bir kanıt niteliğindedir. Helyum hidrürün evrenin ilk zamanlarında oluştuğu düşünülmektedir. Bu keşif, evrenin kimyasal yapısı ve gelişimi hakkındaki anlayışımızı doğrulamaktadır. Helyum hidrürün varlığına dair kanıtların eksikliği astronomide uzun süredir bir sorun olmuştur.","NASA, uzayda ilk defa helyum hidrür keşfetti. Bu keşif, evrenin ilk oluşumu hakkında bilgi veriyor. Helyum hidrür, büyük patlamadan sonra oluşan ilk molekül olabilir ve yıldızların oluşumunda rol oynamıştır."
254,"Ukrayna Devlet Başkanı Viktor Yanukoviç ve Rus mevkidaşı Vladimir Putin ""stratejik ortaklık anlaşması"" konusunda beklenmedik bir görüşme yaptı.","Ukrayna Devlet Başkanı Yanukoviç, Çin ziyaretinden sonra Malta ziyaretini iptal ederek Rusya'nın Soçi kentine uçtu. Yanukoviç, Rusya ile geleceğe yönelik stratejik bir ortaklık anlaşması için görüşmeler yaptı. Kiev'de ise binlerce gösterici, Yanukoviç'in AB ile ortaklık anlaşmasını imzalamamasını protesto etmek için hükümet konağının önünde gösterilere devam etti. Rusya, Ukrayna'yı gümrük birliğine katılmaya zorlamak için ekonomik baskı uyguluyordu.","Ukrayna lideri Yanukoviç, AB anlaşmasını iptal ettikten sonra öfkeli protestolara uğradı. Moskova'ya uçarak Putin ile ekonomik konuları görüştü ve Ukrayna'nın Rusya'nın gümrük birliğine katılması için baskı gördü. Kiev'deki gösteriler devam ediyor ve Ukrayna'daki ekonomik baskıyı artıran Rusya'nın anlaşmayı imzalamamadaki rolü protesto ediliyor."
257,ABD'nin eski Başkanı Barack Obama ve eşi Michelle Obama'nın yeni portrelerinin takdim töreni Pazartesi günü Ulusal Portre Galerisi'nde gerçekleşti.,"Barack Obama ve eşi Michelle Obama'nın portrelerinin Ulusal Portre Galerisi'ne eklenmesi töreninde, Obama çekici görünümüyle dalga geçti ve eşinin portresini yapan sanatçıya teşekkür etti. Obama ayrıca kendi portresini yapan sanatçıyla da şakalaştı. Michelle Obama ise portrenin siyahi kız çocukları üzerinde etkili olmasını umduğunu belirtti. Bu portreler, Ulusal Portre Galerisi'nde sergilenmek üzere görevlendirilen ilk siyahi sanatçılar tarafından yapıldı. Bu galeri, ABD başkanlarının portrelerini sergilemek için kurulmuştur.","Barack Obama, National Portrait Gallery'de karısı Michelle'in Amy Sherald ve kendisinin Kehinde Wiley tarafından yapılan portrelerinin açılışında kulakları ve beyaz saçıyla dalga geçti. Michelle Obama, portrenin siyahi kız çocuklarına ilham vermesini umduğunu söyledi. Wiley ve Sherald, başkan ya da first lady'nin portresini yapmakla görevlendirilen ilk siyahi sanatçılar."
265,"Barış ve Demokrasi Partisi (BDP), PKK lideri Abdullah Öcalan'ın ömür boyu hapis cezası için tutulduğu İmralı adasına gidecek üç ismi Adalet Bakanlığı'na bildirdi.","İkinci heyetin İmralı'ya gitmesi için tartışmalar yaşanmıştı. Abdullah Öcalan, heyetin bir an önce gelmesi gerektiğini belirtmişti. BDP Genel Başkanı Selahattin Demirtaş ve Genel Başkan Yardımcısı Gültan Kışanak'ın imzasıyla yapılan açıklamada, Öcalan'ın sürecin tıkanmaması için ikinci bir öneride bulunduğu belirtildi. Bu öneri üzerine Sırrı Süreyya Önder, Altan Tan ve Pervin Buldan'dan oluşan ikinci heyet İmralı'ya gitmek üzere görevlendirildi. Heyetin en kısa zamanda İmralı'ya gitmesi beklenmektedir.","Abdullah Öcalan'ın isteği üzerine İmralı'ya gidecek ikinci heyetin isimleri açıklandı: Pervin Buldan, Sırrı Süreyya Önder ve Altan Tan. Heyetin amacı, Öcalan ile görüşerek barış sürecini ilerletmek. Öcalan, sorunun isim olmadığını, heyetin bir an önce gelmesi gerektiğini belirtmişti."
